Test_ID,Inputs,MMSE,MAE,MSE,RMSE,RSS,R2
24,"['Time', 'dBiomassEst', 'Biomass0', 'Protein']",4217.396360039711,12.375766341884932,4191.644860414944,37.458238822718464,75449.60488330822,-542767.8303264776
25,"['Time', 'dBiomassEst', 'Induction', 'Protein']",1.137680967648824,0.061698428044716515,0.01428414819141229,0.11234346032142639,0.2571146662036578,0.7909108599026998
26,"['Time', 'dBiomassEst', 'CumulativeAge', 'Protein']",1.1441000699996948,0.06486958016951878,0.014360829256474972,0.11666164298852284,0.25849492847919464,0.6528461972872416
27,"['Time', 'dBiomassEst', 'miuSimp', 'Protein']",1.1482308308283489,0.06559954583644867,0.01703173356751601,0.12016462534666061,0.30657119552294415,0.7823885679244995
28,"['Time', 'BioWeight', 'CPR', 'Protein']",1.1955477396647136,0.0848180962105592,0.02591151123245557,0.15448907762765884,0.46640720466772717,0.5294972062110901
29,"['Time', 'BioWeight', 'Carbon_Feed', 'Protein']",1.2015794515609741,0.08777863780657451,0.02602219581604004,0.15948996444543204,0.4683995346228282,0.6717370450496674
30,"['Time', 'BioWeight', 'dCarbon_Feed', 'Protein']",1.255429983139038,0.10879054417212804,0.03784888734420141,0.19288055102030435,0.6812799572944641,0.5295437077681223
31,"['Time', 'BioWeight', 'Biomass0', 'Protein']",7.596526940663655,0.8307913367946943,4.934944022446871,1.3568422496318817,88.82899239907663,-182.03263781468073
32,"['Time', 'BioWeight', 'Induction', 'Protein']",1.2185883522033691,0.0945155496398608,0.029557245473066967,0.17004436751206717,0.5320304234822592,0.5987914105256399
33,"['Time', 'BioWeight', 'CumulativeAge', 'Protein']",1.1938083569208782,0.08234713599085808,0.02911404597883423,0.15070074051618576,0.5240528434514999,0.05223862330118815
34,"['Time', 'BioWeight', 'miuSimp', 'Protein']",1.1200921535491943,0.05410907417535782,0.01187406030173103,0.10302329808473587,0.21373308449983597,0.7390454312165579
35,"['Time', 'CPR', 'Carbon_Feed', 'Protein']",1.2782349189122517,0.11705833425124486,0.04411822557449341,0.20319310327370962,0.7941280802090963,0.07120724519093831
36,"['Time', 'CPR', 'dCarbon_Feed', 'Protein']",1.2036031087239583,0.08524132333695889,0.03312048641964793,0.149774007499218,0.5961687614520391,-0.11040981610616048
37,"['Time', 'CPR', 'Biomass0', 'Protein']",13.013384183247885,1.0889236976703007,9.835536168888211,1.8904083048303921,177.0396510461966,-907.9235534270605
38,"['Time', 'CPR', 'Induction', 'Protein']",1.1480224927266438,0.0666430468360583,0.014736362732946873,0.11910609652598698,0.26525452733039856,0.7063433130582174
39,"['Time', 'CPR', 'CumulativeAge', 'Protein']",1.1415553092956543,0.06381702112654845,0.013921227771788836,0.1090816929936409,0.2505820964773496,0.7251227895418803
40,"['Time', 'CPR', 'miuSimp', 'Protein']",1.2285362084706624,0.09785061205426852,0.03283498746653398,0.16870849331219992,0.5910297681887945,0.016770799954732258
41,"['Time', 'Carbon_Feed', 'dCarbon_Feed', 'Protein']",1.20259690284729,0.08794622868299484,0.0267043790469567,0.16077464818954468,0.48067883650461835,0.6450883448123932
42,"['Time', 'Carbon_Feed', 'Biomass0', 'Protein']",2.133579214413961,0.3052719719707966,0.5230352232853571,0.5157243485252062,9.41463432709376,-17.906037787596386
43,"['Time', 'Carbon_Feed', 'Induction', 'Protein']",1.1863198677698772,0.08231601119041443,0.02168786060065031,0.14571125308672586,0.3903814951578776,0.7180275718371073
44,"['Time', 'Carbon_Feed', 'CumulativeAge', 'Protein']",1.1670838991800945,0.07334260021646817,0.020398769876919687,0.12896918629606566,0.3671778589487076,0.6677937308947245
45,"['Time', 'Carbon_Feed', 'miuSimp', 'Protein']",1.1413026650746663,0.06380842253565788,0.013685880384097496,0.1141096403201421,0.24634585281213126,0.7764716148376465
46,"['Time', 'dCarbon_Feed', 'Biomass0', 'Protein']",1.4346953233083088,0.16421187296509743,0.1062715076841414,0.2632608339190483,1.9128871659437816,-5.18065881729126
47,"['Time', 'dCarbon_Feed', 'Induction', 'Protein']",1.2332533995310466,0.10052825510501862,0.03219685268898805,0.178994819521904,0.5795433521270752,0.4763862192630768
48,"['Time', 'dCarbon_Feed', 'CumulativeAge', 'Protein']",1.1168913046518962,0.053450639049212136,0.009990014601498842,0.09757709503173828,0.17982026189565659,0.8144973913828532
49,"['Time', 'dCarbon_Feed', 'miuSimp', 'Protein']",1.1127248605092366,0.05184548099835714,0.009033926452199617,0.09484394639730453,0.16261067986488342,0.80204176902771
50,"['Time', 'Biomass0', 'Induction', 'Protein']",1.4804126024246216,0.18417451033989587,0.11206359292070071,0.2663930480678876,2.0171446750561395,-0.9163346687952677
51,"['Time', 'Biomass0', 'CumulativeAge', 'Protein']",1.2618164618810017,0.09995419097443421,0.061908033792860806,0.20663189267118773,1.1143446378409863,-1.883326530456543
52,"['Time', 'Biomass0', 'miuSimp', 'Protein']",1.2801846663157146,0.11116428424914677,0.057856067083776,0.19818669309218725,1.0414092366894085,-1.8791448473930359
