Test_ID,Inputs,MMSE,MAE,MSE,RMSE,RSS,R2,Model_id,Weights
0,"['Time', 'BiomassEst', 'dBiomassEst', 'Carbon_Feed', 'dCarbon_Feed', 'Induction', 'Protein']",1.0423430442810058,0.019332985673099757,0.003677088598487899,0.0540048623457551,0.11207162151113152,0.8948888659477234,0
1,"['BiomassEst', 'dBiomassEst', 'Carbon_Feed', 'Induction', 'CumulativeAge', 'miuSimp', 'Protein']",1.009524941444397,0.004668602719902992,0.0001877442846307531,0.01370198093354702,0.005162967834621668,0.9897003769874573,1
2,"['Time', 'Age', 'dBiomassEst', 'dCarbon_Feed', 'Induction', 'CumulativeAge', 'Protein']",1.0080573558807373,0.003964405041188002,0.00012846944446209818,0.011334436014294624,0.0035329097881913185,0.992863655090332,2
3,"['Age', 'dBiomassEst', 'BioWeight', 'CPR', 'Carbon_Feed', 'Induction', 'CumulativeAge', 'Protein']",1.011374592781067,0.005541205871850252,0.000292184908175841,0.017093416303396225,0.008035085164010525,0.9819459915161133,3
4,"['Time', 'dBiomassEst', 'Carbon_Feed', 'Induction', 'CumulativeAge', 'Protein']",1.0129380226135254,0.006298101507127285,0.0003418530395720154,0.01848926767706871,0.009400959126651287,0.9816988110542297,4
5,"['BiomassEst', 'dBiomassEst', 'BioWeight', 'CPR', 'Carbon_Feed', 'dCarbon_Feed', 'Induction', 'CumulativeAge', 'Protein']",1.0071619749069214,0.00351346074603498,0.0001350070524495095,0.01161925308406353,0.003712693927809596,0.9914875626564026,5
6,"['Age', 'BiomassEst', 'Carbon_Feed', 'Induction', 'CumulativeAge', 'Protein']",1.0120981931686401,0.005890204105526209,0.00031784726888872683,0.01782827079296112,0.008740800432860851,0.9821073412895203,6
7,"['Time', 'BiomassEst', 'dBiomassEst', 'Carbon_Feed', 'Biomass0', 'Induction', 'miuSimp', 'Protein']",1.011851191520691,0.005795009434223175,0.00026120839174836874,0.01616194285452366,0.007183230947703123,0.9809173941612244,7
8,"['Time', 'BiomassEst', 'dBiomassEst', 'dCarbon_Feed', 'Induction', 'CumulativeAge', 'Protein']",1.0093002319335938,0.0045510753989219666,0.00019807920034509152,0.014074061065912247,0.005447177682071924,0.9890735745429993,8
9,"['Time', 'BiomassEst', 'dBiomassEst', 'dCarbon_Feed', 'Biomass0', 'Induction', 'miuSimp', 'Protein']",1.0096180438995361,0.00471362704411149,0.00019081939535681158,0.013813739642500877,0.005247533321380615,0.9882593154907227,9
10,"['Age', 'dBiomassEst', 'CPR', 'Carbon_Feed', 'Biomass0', 'Induction', 'CumulativeAge', 'miuSimp', 'Protein']",1.0104728937149048,0.005107644014060497,0.00025766369071789086,0.01605190522968769,0.0070857517421245575,0.9836742281913757,10
11,"['Time', 'dBiomassEst', 'CPR', 'Induction', 'CumulativeAge', 'Protein']",1.0214332342147827,0.01032970566302538,0.0007738542626611888,0.027818236500024796,0.021280990913510323,0.9516666531562805,11
12,"['Time', 'Age', 'BiomassEst', 'dBiomassEst', 'BioWeight', 'Biomass0', 'Induction', 'CumulativeAge', 'miuSimp', 'Protein']",1.0129690170288086,0.006316854618489742,0.0003354402433615178,0.01831502839922905,0.009224606677889824,0.9801701903343201,12
13,"['Time', 'Age', 'BiomassEst', 'dCarbon_Feed', 'Biomass0', 'Induction', 'CumulativeAge', 'miuSimp', 'Protein']",1.0114681720733643,0.00560733862221241,0.0002535002422519028,0.015921691432595253,0.00697125680744648,0.9817611575126648,13
14,"['Age', 'dBiomassEst', 'BioWeight', 'CPR', 'Biomass0', 'Induction', 'Protein']",1.0102818012237549,0.005029171239584684,0.0002233867417089641,0.014946128241717815,0.006143135484308004,0.984653651714325,14
15,"['BiomassEst', 'dBiomassEst', 'CPR', 'dCarbon_Feed', 'Biomass0', 'Induction', 'CumulativeAge', 'Protein']",1.0203737020492554,0.009823374450206757,0.0007269236957654357,0.026961522176861763,0.019990401342511177,0.9492025971412659,15
16,"['Time', 'Age', 'Carbon_Feed', 'Biomass0', 'Induction', 'Protein']",1.0176485776901245,0.008543789386749268,0.0005611336091533303,0.023688258603215218,0.015431174077093601,0.9676477313041687,16
17,"['BiomassEst', 'BioWeight', 'CPR', 'Carbon_Feed', 'Biomass0', 'Induction', 'Protein']",1.013394832611084,0.006496944464743137,0.0004009129770565778,0.020022811368107796,0.011025107465684414,0.9745169281959534,17
18,"['Time', 'Age', 'dBiomassEst', 'BioWeight', 'Carbon_Feed', 'Biomass0', 'Induction', 'miuSimp', 'Protein']",1.014201045036316,0.006883769296109676,0.00043346386519260705,0.02081979438662529,0.011920255608856678,0.9705512523651123,18
19,"['Age', 'BiomassEst', 'dBiomassEst', 'dCarbon_Feed', 'Induction', 'miuSimp', 'Protein']",1.0066198110580444,0.003256786148995161,0.00010632570047164336,0.010311434976756573,0.0029239568393677473,0.9938661456108093,19
20,"['Time', 'Age', 'BiomassEst', 'dCarbon_Feed', 'Biomass0', 'Induction', 'miuSimp', 'Protein']",1.0133293867111206,0.006480412557721138,0.00036847221781499684,0.01919562928378582,0.01013298612087965,0.9737890362739563,20
21,"['Age', 'BiomassEst', 'BioWeight', 'Carbon_Feed', 'dCarbon_Feed', 'Biomass0', 'Induction', 'Protein']",1.0096533298492432,0.0047286078333854675,0.00019614140910562128,0.014005049131810665,0.0053938888013362885,0.9849531650543213,21
22,"['Time', 'Age', 'BiomassEst', 'BioWeight', 'Carbon_Feed', 'dCarbon_Feed', 'Induction', 'Protein']",1.0116678476333618,0.00570689095184207,0.00025413272669538856,0.015941541641950607,0.0069886501878499985,0.9845037460327148,22
