Test_ID,Inputs,MMSE,MAE,MSE,RMSE,RSS,R2,Model_id,Weights
0,"['Time', 'Age', 'BiomassEst', 'Protein']",1.1581937869389851,0.06799576183160146,0.022202269406989217,0.12356257066130638,0.39964084327220917,0.24246261517206827,0
1,"['Time', 'Age', 'dBiomassEst', 'Protein']",1.1477789084116619,0.06686619048317273,0.014046503541370233,0.11788255472977956,0.25283706188201904,0.7639090518156687,1
2,"['Time', 'Age', 'BioWeight', 'Protein']",1.197559118270874,0.0863630399107933,0.02483304589986801,0.15590849022070566,0.4469948212305705,0.6632895370324453,2
3,"['Time', 'Age', 'CPR', 'Protein']",1.206069827079773,0.08942484855651855,0.02722017653286457,0.16484132905801138,0.489963173866272,0.5609610974788666,3
4,"['Time', 'Age', 'Carbon_Feed', 'Protein']",1.1483103434244792,0.0667294164498647,0.014851501832405726,0.12174539764722188,0.26732703546682995,0.7354975740114847,4
5,"['Time', 'Age', 'dCarbon_Feed', 'Protein']",1.198920488357544,0.08680253475904465,0.02531542566915353,0.15761858721574148,0.45567765831947327,0.40554433067639667,5
6,"['Time', 'Age', 'Biomass0', 'Protein']",1.3133612473805745,0.11707657265166442,0.0792081233424445,0.21645464996496835,1.425746248414119,-1.73431662718455,6
7,"['Time', 'Age', 'Induction', 'Protein']",1.1715819040934246,0.07592523097991943,0.019731391531725723,0.13831444829702377,0.3551650544007619,0.7121765712896982,7
8,"['Time', 'Age', 'CumulativeAge', 'Protein']",1.1702193816502888,0.07349854335188866,0.02322231683259209,0.13355239977439246,0.4180016989509265,0.14779780308405557,8
9,"['Time', 'Age', 'miuSimp', 'Protein']",1.136244813601176,0.060143414263923965,0.015958012624954183,0.11813328042626381,0.2872442255417506,0.4671376744906108,9
10,"['Time', 'BiomassEst', 'BioWeight', 'Protein']",1.1898857355117798,0.0823166196544965,0.025252503187706072,0.14857360223929086,0.4545450632770856,0.4478480617205302,10
11,"['Time', 'BiomassEst', 'CPR', 'Protein']",1.2625478108723958,0.11099500954151154,0.040557775956888996,0.18799291054407755,0.7300399641195933,0.05212106307347616,11
12,"['Time', 'BiomassEst', 'Carbon_Feed', 'Protein']",1.1432287295659382,0.06282782430450122,0.017573083750903606,0.11474373191595078,0.31631551186243695,0.5609025557835897,12
13,"['Time', 'BiomassEst', 'dCarbon_Feed', 'Protein']",1.2826624711354573,0.1189044788479805,0.04485355752209822,0.20908617476622263,0.8073640366395315,0.2193956971168518,13
14,"['Time', 'BiomassEst', 'Biomass0', 'Protein']",14.479214270909628,1.1154260200758774,11.248362568827966,2.0026797552903495,202.4705211520195,-1180.5602981646855,14
15,"['Time', 'BiomassEst', 'Induction', 'Protein']",1.1464717388153076,0.06464460802574952,0.017182508095478017,0.11916094024976094,0.3092851440111796,0.4497399528821309,15
16,"['Time', 'BiomassEst', 'CumulativeAge', 'Protein']",1.2245627244313557,0.0933812918762366,0.03780015558004379,0.15540787329276404,0.6804028178254763,-0.24693113565444946,16
17,"['Time', 'BiomassEst', 'miuSimp', 'Protein']",1.2053629159927368,0.08877669771512349,0.027809456301232178,0.1560556615392367,0.500570205350717,0.3969142436981201,17
18,"['Time', 'dBiomassEst', 'BioWeight', 'Protein']",1.1621628999710083,0.07148872564236324,0.019185456757744152,0.12926900759339333,0.34533822039763135,0.7160654465357462,18
19,"['Time', 'dBiomassEst', 'CPR', 'Protein']",1.2081726392110188,0.08892054048677285,0.03033159642169873,0.15564037735263506,0.5459687312444051,0.1539681355158488,19
20,"['Time', 'dBiomassEst', 'Carbon_Feed', 'Protein']",1.2141722440719604,0.09329593429962794,0.02758035622537136,0.16562387843926749,0.4964464008808136,0.6398217082023621,20
21,"['Time', 'dBiomassEst', 'dCarbon_Feed', 'Protein']",1.1608102718989055,0.07129791627327602,0.018214432522654533,0.13202031453450522,0.3278597841660182,0.5590768059094747,21
22,"['Time', 'dBiomassEst', 'Biomass0', 'Protein']",438.5442500114441,4.143850641945998,429.25652971669723,12.022946360210577,7726.61786042278,-55421.15697522958,22
23,"['Time', 'dBiomassEst', 'Induction', 'Protein']",1.2064928611119587,0.0898718312382698,0.026749221608042717,0.16145983338356018,0.4814859926700592,0.5252238611380259,23
24,"['Time', 'dBiomassEst', 'CumulativeAge', 'Protein']",1.199805736541748,0.0864986131588618,0.026808449688057106,0.15912899126609167,0.48255210121472675,0.340656320254008,24
25,"['Time', 'dBiomassEst', 'miuSimp', 'Protein']",1.136362115542094,0.060765922690431275,0.014830285683274269,0.1144721545279026,0.26694514105717343,0.7043134272098541,25
26,"['Time', 'BioWeight', 'CPR', 'Protein']",1.2022864023844402,0.08797048777341843,0.026345502585172653,0.1540502111117045,0.4742190440495809,0.47664350271224976,26
27,"['Time', 'BioWeight', 'Carbon_Feed', 'Protein']",1.1942688624064128,0.08513124535481136,0.024006337237854797,0.15261542548735937,0.4321140746275584,0.6915582219759623,27
28,"['Time', 'BioWeight', 'dCarbon_Feed', 'Protein']",1.1911755800247192,0.08350316435098648,0.024169308443864185,0.15410835047562918,0.43504753708839417,0.6688377360502878,28
29,"['Time', 'BioWeight', 'Biomass0', 'Protein']",1.205056111017863,0.08406002819538116,0.03693606976109246,0.16404239212473234,0.6648492639263471,-1.5418173670768738,29
30,"['Time', 'BioWeight', 'Induction', 'Protein']",1.1833863258361816,0.08106086154778798,0.021264540652434032,0.1439974084496498,0.38276172677675885,0.7077103654543558,30
31,"['Time', 'BioWeight', 'CumulativeAge', 'Protein']",1.2110408544540405,0.0916931430498759,0.027654577667514484,0.16546309490998587,0.4977823992570241,0.5552768309911092,31
