Test_ID,Inputs,MMSE,MAE,MSE,RMSE,RSS,R2,Model_id,Weights
0,"['Time', 'BiomassEst', 'dBiomassEst', 'Carbon_Feed', 'dCarbon_Feed', 'Induction', 'Protein']",1.2054142951965332,0.08776788786053658,0.029878564178943634,0.15430335700511932,0.5378141378362974,0.01313847303390503,0
1,"['BiomassEst', 'dBiomassEst', 'Carbon_Feed', 'Induction', 'CumulativeAge', 'miuSimp', 'Protein']",1.1454243659973145,0.06584277749061584,0.013738802634179592,0.11721263825893402,0.2472984492778778,0.8974607586860657,1
2,"['Time', 'Age', 'dBiomassEst', 'dCarbon_Feed', 'Induction', 'CumulativeAge', 'Protein']",1.1050087213516235,0.04806899651885033,0.008870754390954971,0.09418468177318573,0.15967358648777008,0.933793306350708,2
3,"['Age', 'dBiomassEst', 'BioWeight', 'CPR', 'Carbon_Feed', 'Induction', 'CumulativeAge', 'Protein']",1.083591103553772,0.038674529641866684,0.006242080591619015,0.07900683581829071,0.11235745251178741,0.9534123539924622,3
4,"['Time', 'dBiomassEst', 'Carbon_Feed', 'Induction', 'CumulativeAge', 'Protein']",1.1372805833816528,0.06169302761554718,0.013894541189074516,0.1178751066327095,0.2501017451286316,0.8962984085083008,4
5,"['BiomassEst', 'dBiomassEst', 'BioWeight', 'CPR', 'Carbon_Feed', 'dCarbon_Feed', 'Induction', 'CumulativeAge', 'Protein']",1.150783896446228,0.0673709437251091,0.01604197919368744,0.1266569346189499,0.2887556254863739,0.8802710771560669,5
6,"['Age', 'BiomassEst', 'Carbon_Feed', 'Induction', 'CumulativeAge', 'Protein']",1.0755908489227295,0.034921370446681976,0.0057480596005916595,0.07581596076488495,0.10346507281064987,0.9570994973182678,6
7,"['Time', 'BiomassEst', 'dBiomassEst', 'Carbon_Feed', 'Biomass0', 'Induction', 'miuSimp', 'Protein']",1.1774321794509888,0.07845760136842728,0.020516984164714813,0.14323751628398895,0.36930572986602783,0.8468719720840454,7
8,"['Time', 'BiomassEst', 'dBiomassEst', 'dCarbon_Feed', 'Induction', 'CumulativeAge', 'Protein']",1.1386774778366089,0.0624680370092392,0.013741415925323963,0.11722378432750702,0.24734549224376678,0.8974412679672241,8
9,"['Time', 'BiomassEst', 'dBiomassEst', 'dCarbon_Feed', 'Biomass0', 'Induction', 'miuSimp', 'Protein']",1.1506720781326294,0.06692181527614594,0.016828440129756927,0.12972447276115417,0.3029119074344635,0.874401330947876,9
10,"['Age', 'dBiomassEst', 'CPR', 'Carbon_Feed', 'Biomass0', 'Induction', 'CumulativeAge', 'miuSimp', 'Protein']",1.149417757987976,0.0668317973613739,0.015754178166389465,0.1255156546831131,0.2835752069950104,0.8824190497398376,10
11,"['Time', 'dBiomassEst', 'CPR', 'Induction', 'CumulativeAge', 'Protein']",1.1288783550262451,0.05819438397884369,0.012489622458815575,0.11175698041915894,0.22481320798397064,0.9067839980125427,11
12,"['Time', 'Age', 'BiomassEst', 'dBiomassEst', 'BioWeight', 'Biomass0', 'Induction', 'CumulativeAge', 'miuSimp', 'Protein']",1.139678716659546,0.06327372789382935,0.013131294399499893,0.11459185928106308,0.23636330664157867,0.9019948840141296,12
13,"['Time', 'Age', 'BiomassEst', 'dCarbon_Feed', 'Biomass0', 'Induction', 'CumulativeAge', 'miuSimp', 'Protein']",1.1131947040557861,0.051601842045784,0.009991008788347244,0.09995503723621368,0.1798381507396698,0.9254323244094849,13
14,"['Age', 'dBiomassEst', 'BioWeight', 'CPR', 'Biomass0', 'Induction', 'Protein']",1.1239662170410156,0.05596253648400307,0.012041143141686916,0.10973214358091354,0.21674057841300964,0.9101312160491943,14
15,"['BiomassEst', 'dBiomassEst', 'CPR', 'dCarbon_Feed', 'Biomass0', 'Induction', 'CumulativeAge', 'Protein']",1.1241531372070312,0.05592593923211098,0.01230127178132534,0.11091110110282898,0.22142289578914642,0.9081897735595703,15
16,"['Time', 'Age', 'Carbon_Feed', 'Biomass0', 'Induction', 'Protein']",1.2569903135299683,0.10877591371536255,0.039438504725694656,0.19859130680561066,0.7098931074142456,0.7056516408920288,16
17,"['BiomassEst', 'BioWeight', 'CPR', 'Carbon_Feed', 'Biomass0', 'Induction', 'Protein']",1.070638656616211,0.03286156803369522,0.0049156020395457745,0.07011135667562485,0.08848083764314651,0.9633125066757202,17
18,"['Time', 'Age', 'dBiomassEst', 'BioWeight', 'Carbon_Feed', 'Biomass0', 'Induction', 'miuSimp', 'Protein']",1.169336199760437,0.07381667196750641,0.02170291543006897,0.14731909334659576,0.39065247774124146,0.8380208015441895,18
19,"['Age', 'BiomassEst', 'dBiomassEst', 'dCarbon_Feed', 'Induction', 'miuSimp', 'Protein']",1.1020817756652832,0.04691510275006294,0.008251666091382504,0.09083867818117142,0.1485299915075302,0.9384138584136963,19
20,"['Time', 'Age', 'BiomassEst', 'dCarbon_Feed', 'Biomass0', 'Induction', 'miuSimp', 'Protein']",1.1886869668960571,0.0825638622045517,0.0235592033714056,0.1534900814294815,0.42406564950942993,0.8241664171218872,20
21,"['Age', 'BiomassEst', 'BioWeight', 'Carbon_Feed', 'dCarbon_Feed', 'Biomass0', 'Induction', 'Protein']",1.1618245840072632,0.07129696011543274,0.019230617210268974,0.13867449760437012,0.34615111351013184,0.8564727306365967,21
22,"['Time', 'Age', 'BiomassEst', 'BioWeight', 'Carbon_Feed', 'dCarbon_Feed', 'Induction', 'Protein']",1.3546630144119263,0.14442235231399536,0.065818190574646,0.25655055046081543,1.184727430343628,0.5087674856185913,22
